lat,lon,rssi,snr
46.7961865,-71.230555,-106.0,-2.5
46.7961865,-71.230555,,
46.796187333333336,-71.23055333333333,-105.0,-2.5
46.796187333333336,-71.23055333333333,,
46.7961785,-71.23056733333334,,
46.7961785,-71.23056733333334,,
46.79616933333333,-71.23058116666667,-104.0,-1.5
46.79616933333333,-71.23058116666667,,
46.7961645,-71.23058816666666,,
46.7961645,-71.23058816666666,-105.0,-1.25
46.796162,-71.2305915,,
46.796162,-71.2305915,,
46.796160666666665,-71.23059316666667,,
46.796160666666665,-71.23059316666667,-106.0,-2.0
46.79616,-71.230594,,
46.79616,-71.230594,,
46.796159833333334,-71.2305945,,
46.796159833333334,-71.2305945,-105.0,-2.0
46.796159833333334,-71.2305945,,
46.796159833333334,-71.2305945,,
46.79615966666667,-71.23059466666666,,
46.79615966666667,-71.23059466666666,-106.0,-2.75
46.796159333333335,-71.23059466666666,,
46.796159333333335,-71.23059466666666,,
46.79615916666667,-71.23059466666666,,
46.79615916666667,-71.23059466666666,-105.0,-2.75
46.79615916666667,-71.23059466666666,,
46.79615916666667,-71.23059466666666,,
46.79615916666667,-71.2305945,,
46.79615916666667,-71.2305945,-105.0,-2.75
46.79615916666667,-71.2305945,,
46.79615916666667,-71.2305945,,
46.796159333333335,-71.23059433333333,,
46.796159333333335,-71.23059433333333,-105.0,-2.75
46.796159333333335,-71.2305945,,
46.796159333333335,-71.2305945,,
46.796159333333335,-71.23059433333333,,
46.796159333333335,-71.23059433333333,-106.0,-2.5
46.796159333333335,-71.23059433333333,,
46.796159333333335,-71.23059433333333,,
46.7961585,-71.23059433333333,,
46.7961585,-71.23059433333333,-106.0,-2.5
46.7961585,-71.23059433333333,,
46.7961585,-71.23059433333333,,
46.79615833333333,-71.23059433333333,,
46.79615833333333,-71.23059433333333,-104.0,-1.0
46.796158166666665,-71.2305945,,
46.796158166666665,-71.2305945,,
46.796158166666665,-71.2305945,-103.0,0.75
46.796158166666665,-71.2305945,,
46.796158166666665,-71.2305945,,
46.796158166666665,-71.2305945,,
46.796158166666665,-71.2305945,-103.0,0.0
46.796158166666665,-71.2305945,,
46.79615833333333,-71.2305945,,
46.79615833333333,-71.2305945,,
46.79615833333333,-71.2305945,-102.0,1.0
46.79615833333333,-71.2305945,,
46.796171,-71.23056116666666,,
46.796171,-71.23056116666666,,
46.79616133333333,-71.23058816666666,-102.0,0.75
46.79616133333333,-71.23058816666666,,
46.7961645,-71.2305835,,
46.7961645,-71.2305835,,
46.796178,-71.2305715,-102.0,0.5
46.796178,-71.2305715,,
46.7961785,-71.230573,,
46.7961785,-71.230573,-102.0,1.0
46.796175,-71.23056983333333,,
46.796175,-71.23056983333333,,
46.79617066666667,-71.23057333333334,,
46.79617066666667,-71.23057333333334,-104.0,-1.25
46.796164,-71.23058016666667,,
46.796164,-71.23058016666667,,
46.796162,-71.23058216666666,,
46.796162,-71.23058216666666,-104.0,-0.5
46.7961575,-71.23057266666666,,
46.7961575,-71.23057266666666,,
46.7961555,-71.23056483333333,,
46.7961555,-71.23056483333333,-107.0,-3.75
46.79615666666667,-71.23055166666667,,
46.79615666666667,-71.23055166666667,,
46.79616266666667,-71.23053983333334,,
46.79616266666667,-71.23053983333334,-107.0,-3.25
46.79616216666667,-71.23053066666667,,
46.79616216666667,-71.23053066666667,,
46.79616583333333,-71.23053483333334,,
46.79616583333333,-71.23053483333334,-108.0,-5.0
46.79616583333333,-71.230543,,
46.79616583333333,-71.230543,,
46.7961665,-71.23055716666667,,
46.7961665,-71.23055716666667,-107.0,-4.5
46.7961665,-71.23055716666667,,
46.7961665,-71.23055716666667,,
46.79616733333334,-71.2305695,-108.0,-4.25
46.79616733333334,-71.2305695,,
46.796165,-71.2305735,,
46.796165,-71.2305735,,
46.79616583333333,-71.23056133333333,,
46.79616583333333,-71.23056133333333,-107.0,-3.5
46.79616566666667,-71.230564,,
46.79616566666667,-71.230564,,
46.7961645,-71.23056916666667,-106.0,-3.75
46.7961645,-71.23056916666667,,
46.796163666666665,-71.23057016666667,,
46.796163666666665,-71.23057016666667,,
46.79615233333333,-71.23060666666667,-107.0,-4.0
46.79615233333333,-71.23060666666667,,
